Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-11-21 04:00:00,France,France,FR,40.34,60.11,90.72,21.3,opendata.reseaux-energies.fr,False,
2023-11-21 05:00:00,France,France,FR,43.9,64.48,89.87,22.63,opendata.reseaux-energies.fr,False,
2023-11-21 06:00:00,France,France,FR,51.11,72.41,88.57,26.29,opendata.reseaux-energies.fr,False,
2023-11-21 07:00:00,France,France,FR,54.94,76.7,88.0,27.62,opendata.reseaux-energies.fr,False,
2023-11-21 08:00:00,France,France,FR,52.54,73.86,88.54,29.0,opendata.reseaux-energies.fr,False,
2023-11-21 09:00:00,France,France,FR,50.08,72.04,88.86,29.44,opendata.reseaux-energies.fr,False,
2023-11-21 10:00:00,France,France,FR,46.47,67.8,89.78,31.08,opendata.reseaux-energies.fr,False,
2023-11-21 11:00:00,France,France,FR,47.24,69.02,89.56,31.53,opendata.reseaux-energies.fr,False,
2023-11-21 12:00:00,France,France,FR,48.04,70.19,89.32,31.28,opendata.reseaux-energies.fr,False,
2023-11-21 13:00:00,France,France,FR,51.28,74.29,88.46,29.79,opendata.reseaux-energies.fr,False,
2023-11-21 14:00:00,France,France,FR,51.81,74.62,88.33,29.21,opendata.reseaux-energies.fr,False,
2023-11-21 15:00:00,France,France,FR,50.83,73.1,88.42,28.82,opendata.reseaux-energies.fr,False,
2023-11-21 16:00:00,France,France,FR,50.84,71.91,88.65,29.7,opendata.reseaux-energies.fr,False,
2023-11-21 17:00:00,France,France,FR,49.86,69.82,89.31,30.52,opendata.reseaux-energies.fr,False,
2023-11-21 18:00:00,France,France,FR,47.33,67.18,89.52,30.92,opendata.reseaux-energies.fr,False,
2023-11-21 19:00:00,France,France,FR,45.58,65.39,89.78,29.15,opendata.reseaux-energies.fr,False,
2023-11-21 20:00:00,France,France,FR,48.23,69.5,88.89,25.97,opendata.reseaux-energies.fr,False,
2023-11-21 21:00:00,France,France,FR,48.51,70.11,88.73,24.75,opendata.reseaux-energies.fr,False,
2023-11-21 22:00:00,France,France,FR,46.86,68.27,89.04,24.8,opendata.reseaux-energies.fr,False,
2023-11-21 23:00:00,France,France,FR,39.76,59.41,90.82,24.95,opendata.reseaux-energies.fr,False,
2023-11-22 00:00:00,France,France,FR,30.61,47.7,93.18,25.88,opendata.reseaux-energies.fr,False,
2023-11-22 01:00:00,France,France,FR,32.14,49.69,92.8,26.28,opendata.reseaux-energies.fr,False,
2023-11-22 02:00:00,France,France,FR,32.87,50.68,92.62,26.35,opendata.reseaux-energies.fr,False,
2023-11-22 03:00:00,France,France,FR,34.11,52.28,92.3,25.88,opendata.reseaux-energies.fr,False,
2023-11-22 04:00:00,France,France,FR,35.76,54.39,91.86,25.57,opendata.reseaux-energies.fr,False,
2023-11-22 05:00:00,France,France,FR,41.82,62.02,90.36,26.5,opendata.reseaux-energies.fr,False,
2023-11-22 06:00:00,France,France,FR,47.53,68.04,89.35,29.77,opendata.reseaux-energies.fr,False,
2023-11-22 07:00:00,France,France,FR,48.91,68.5,89.5,31.59,opendata.reseaux-energies.fr,False,
2023-11-22 08:00:00,France,France,FR,49.19,69.52,89.36,32.06,opendata.reseaux-energies.fr,False,
2023-11-22 09:00:00,France,France,FR,47.36,68.56,89.54,31.47,opendata.reseaux-energies.fr,False,
2023-11-22 10:00:00,France,France,FR,43.49,65.13,90.22,31.33,opendata.reseaux-energies.fr,False,
2023-11-22 11:00:00,France,France,FR,41.75,63.23,90.66,31.78,opendata.reseaux-energies.fr,False,
2023-11-22 12:00:00,France,France,FR,38.9,60.01,91.33,32.27,opendata.reseaux-energies.fr,False,
2023-11-22 13:00:00,France,France,FR,40.45,62.05,90.89,31.08,opendata.reseaux-energies.fr,False,
2023-11-22 14:00:00,France,France,FR,46.86,69.16,89.46,29.93,opendata.reseaux-energies.fr,False,
2023-11-22 15:00:00,France,France,FR,50.96,73.33,88.47,28.03,opendata.reseaux-energies.fr,False,
2023-11-22 16:00:00,France,France,FR,51.3,72.64,88.41,26.62,opendata.reseaux-energies.fr,False,
2023-11-22 17:00:00,France,France,FR,50.23,70.83,88.8,26.79,opendata.reseaux-energies.fr,False,
2023-11-22 18:00:00,France,France,FR,51.11,72.2,88.66,27.09,opendata.reseaux-energies.fr,False,
2023-11-22 19:00:00,France,France,FR,48.08,69.01,89.27,24.32,opendata.reseaux-energies.fr,False,
2023-11-22 20:00:00,France,France,FR,39.01,57.43,91.69,23.83,opendata.reseaux-energies.fr,False,
2023-11-22 21:00:00,France,France,FR,37.59,55.54,92.45,23.42,opendata.reseaux-energies.fr,False,
2023-11-22 22:00:00,France,France,FR,36.1,53.9,92.7,23.23,opendata.reseaux-energies.fr,False,
2023-11-22 23:00:00,France,France,FR,29.72,46.43,93.77,22.68,opendata.reseaux-energies.fr,False,
2023-11-23 00:00:00,France,France,FR,29.39,46.05,93.81,22.29,opendata.reseaux-energies.fr,False,
2023-11-23 01:00:00,France,France,FR,29.62,46.25,93.9,22.35,opendata.reseaux-energies.fr,False,
2023-11-23 02:00:00,France,France,FR,28.96,45.8,93.94,22.77,opendata.reseaux-energies.fr,False,
2023-11-23 03:00:00,France,France,FR,28.28,45.42,93.97,22.67,opendata.reseaux-energies.fr,False,
2023-11-23 04:00:00,France,France,FR,28.3,45.22,93.94,22.94,opendata.reseaux-energies.fr,False,
2023-11-23 05:00:00,France,France,FR,28.14,44.85,93.99,23.83,opendata.reseaux-energies.fr,False,
2023-11-23 06:00:00,France,France,FR,31.57,46.94,93.87,28.26,opendata.reseaux-energies.fr,False,
2023-11-23 07:00:00,France,France,FR,33.29,48.16,93.95,30.53,opendata.reseaux-energies.fr,False,
2023-11-23 08:00:00,France,France,FR,30.89,46.31,94.24,31.09,opendata.reseaux-energies.fr,False,
2023-11-23 09:00:00,France,France,FR,28.71,45.23,94.29,30.93,opendata.reseaux-energies.fr,False,
2023-11-23 10:00:00,France,France,FR,25.46,42.22,94.74,30.76,opendata.reseaux-energies.fr,False,
2023-11-23 11:00:00,France,France,FR,24.37,41.24,94.89,30.96,opendata.reseaux-energies.fr,False,
2023-11-23 12:00:00,France,France,FR,23.69,40.79,94.92,30.38,opendata.reseaux-energies.fr,False,
2023-11-23 13:00:00,France,France,FR,24.75,41.87,94.69,29.29,opendata.reseaux-energies.fr,False,
2023-11-23 14:00:00,France,France,FR,25.17,41.83,94.63,27.87,opendata.reseaux-energies.fr,False,
2023-11-23 15:00:00,France,France,FR,25.6,41.61,94.54,25.67,opendata.reseaux-energies.fr,False,
2023-11-23 16:00:00,France,France,FR,28.39,44.55,94.05,26.34,opendata.reseaux-energies.fr,False,
2023-11-23 17:00:00,France,France,FR,30.41,46.05,93.97,29.44,opendata.reseaux-energies.fr,False,
2023-11-23 18:00:00,France,France,FR,28.07,42.46,94.65,31.37,opendata.reseaux-energies.fr,False,
2023-11-23 19:00:00,France,France,FR,25.13,39.72,95.0,28.53,opendata.reseaux-energies.fr,False,
2023-11-23 20:00:00,France,France,FR,23.78,38.81,95.0,26.48,opendata.reseaux-energies.fr,False,
2023-11-23 21:00:00,France,France,FR,24.3,39.47,94.92,26.39,opendata.reseaux-energies.fr,False,
2023-11-23 22:00:00,France,France,FR,26.27,41.9,94.73,26.91,opendata.reseaux-energies.fr,False,
2023-11-23 23:00:00,France,France,FR,25.62,41.3,94.76,26.66,opendata.reseaux-energies.fr,False,
2023-11-24 00:00:00,France,France,FR,25.22,40.93,94.97,27.87,opendata.reseaux-energies.fr,False,
2023-11-24 01:00:00,France,France,FR,23.17,38.37,95.4,27.7,opendata.reseaux-energies.fr,False,
2023-11-24 02:00:00,France,France,FR,21.85,36.86,95.54,27.49,opendata.reseaux-energies.fr,False,
2023-11-24 03:00:00,France,France,FR,22.72,37.85,95.42,27.08,opendata.reseaux-energies.fr,False,
2023-11-24 04:00:00,France,France,FR,20.83,35.67,95.63,25.45,opendata.reseaux-energies.fr,False,
2023-11-24 05:00:00,France,France,FR,15.35,29.29,96.37,24.53,opendata.reseaux-energies.fr,False,
2023-11-24 06:00:00,France,France,FR,16.53,30.61,96.15,26.44,opendata.reseaux-energies.fr,False,
2023-11-24 07:00:00,France,France,FR,18.8,33.08,95.83,28.77,opendata.reseaux-energies.fr,False,
2023-11-24 08:00:00,France,France,FR,18.64,32.96,95.86,30.49,opendata.reseaux-energies.fr,False,
2023-11-24 09:00:00,France,France,FR,18.11,33.33,95.82,31.45,opendata.reseaux-energies.fr,False,
2023-11-24 10:00:00,France,France,FR,16.93,32.61,95.96,32.39,opendata.reseaux-energies.fr,False,
2023-11-24 11:00:00,France,France,FR,16.58,32.31,96.06,33.61,opendata.reseaux-energies.fr,False,
2023-11-24 12:00:00,France,France,FR,16.51,32.25,96.08,33.96,opendata.reseaux-energies.fr,False,
2023-11-24 13:00:00,France,France,FR,17.15,32.95,95.92,33.93,opendata.reseaux-energies.fr,False,
2023-11-24 14:00:00,France,France,FR,19.83,36.01,95.25,32.61,opendata.reseaux-energies.fr,False,
2023-11-24 15:00:00,France,France,FR,21.7,37.86,94.8,30.74,opendata.reseaux-energies.fr,False,
2023-11-24 16:00:00,France,France,FR,20.61,35.89,95.15,29.77,opendata.reseaux-energies.fr,False,
2023-11-24 17:00:00,France,France,FR,21.85,37.01,95.03,30.54,opendata.reseaux-energies.fr,False,
2023-11-24 18:00:00,France,France,FR,21.43,36.39,95.16,30.09,opendata.reseaux-energies.fr,False,
2023-11-24 19:00:00,France,France,FR,19.01,33.63,95.58,29.04,opendata.reseaux-energies.fr,False,
2023-11-24 20:00:00,France,France,FR,18.78,33.58,95.58,27.75,opendata.reseaux-energies.fr,False,
2023-11-24 21:00:00,France,France,FR,21.1,36.42,95.18,27.59,opendata.reseaux-energies.fr,False,
2023-11-24 22:00:00,France,France,FR,21.9,37.49,94.96,27.56,opendata.reseaux-energies.fr,False,
2023-11-24 23:00:00,France,France,FR,20.2,35.48,95.13,26.49,opendata.reseaux-energies.fr,False,
2023-11-25 00:00:00,France,France,FR,18.8,33.79,95.45,26.72,opendata.reseaux-energies.fr,False,
2023-11-25 01:00:00,France,France,FR,19.24,34.44,95.36,27.83,opendata.reseaux-energies.fr,False,
2023-11-25 02:00:00,France,France,FR,19.87,35.19,95.2,26.27,opendata.reseaux-energies.fr,False,
2023-11-25 03:00:00,France,France,FR,19.3,34.3,95.36,23.95,opendata.reseaux-energies.fr,False,
2023-11-25 04:00:00,France,France,FR,19.88,34.99,95.24,23.03,opendata.reseaux-energies.fr,False,
2023-11-25 05:00:00,France,France,FR,21.56,37.14,94.9,23.25,opendata.reseaux-energies.fr,False,
2023-11-25 06:00:00,France,France,FR,23.38,39.55,94.52,24.39,opendata.reseaux-energies.fr,False,
2023-11-25 07:00:00,France,France,FR,26.0,42.81,94.19,26.16,opendata.reseaux-energies.fr,False,
2023-11-25 08:00:00,France,France,FR,24.29,41.1,94.61,28.45,opendata.reseaux-energies.fr,False,
2023-11-25 09:00:00,France,France,FR,20.83,37.82,95.36,30.66,opendata.reseaux-energies.fr,False,
2023-11-25 10:00:00,France,France,FR,17.34,34.15,95.94,32.39,opendata.reseaux-energies.fr,False,
2023-11-25 11:00:00,France,France,FR,18.08,35.25,95.72,33.44,opendata.reseaux-energies.fr,False,
2023-11-25 12:00:00,France,France,FR,16.11,32.72,96.19,33.62,opendata.reseaux-energies.fr,False,
2023-11-25 13:00:00,France,France,FR,17.41,34.04,95.88,32.43,opendata.reseaux-energies.fr,False,
2023-11-25 14:00:00,France,France,FR,21.31,38.33,94.9,30.15,opendata.reseaux-energies.fr,False,
2023-11-25 15:00:00,France,France,FR,26.02,43.26,93.78,27.11,opendata.reseaux-energies.fr,False,
2023-11-25 16:00:00,France,France,FR,33.28,50.64,92.42,27.2,opendata.reseaux-energies.fr,False,
2023-11-25 17:00:00,France,France,FR,36.22,53.46,92.07,28.15,opendata.reseaux-energies.fr,False,
2023-11-25 18:00:00,France,France,FR,37.42,54.75,91.96,28.22,opendata.reseaux-energies.fr,False,
2023-11-25 19:00:00,France,France,FR,38.64,56.57,91.53,26.73,opendata.reseaux-energies.fr,False,
2023-11-25 20:00:00,France,France,FR,35.64,53.87,91.59,24.2,opendata.reseaux-energies.fr,False,
2023-11-25 21:00:00,France,France,FR,37.72,56.31,91.37,23.46,opendata.reseaux-energies.fr,False,
2023-11-25 22:00:00,France,France,FR,39.36,58.19,91.21,23.58,opendata.reseaux-energies.fr,False,
2023-11-25 23:00:00,France,France,FR,40.49,59.87,91.2,22.04,opendata.reseaux-energies.fr,False,
2023-11-26 00:00:00,France,France,FR,41.66,61.26,91.09,20.42,opendata.reseaux-energies.fr,False,
2023-11-26 01:00:00,France,France,FR,40.61,60.23,91.08,19.03,opendata.reseaux-energies.fr,False,
2023-11-26 02:00:00,France,France,FR,41.06,61.07,90.9,17.88,opendata.reseaux-energies.fr,False,
2023-11-26 03:00:00,France,France,FR,36.18,55.54,91.5,17.55,opendata.reseaux-energies.fr,False,
2023-11-26 04:00:00,France,France,FR,40.1,60.14,90.93,17.55,opendata.reseaux-energies.fr,False,
2023-11-26 05:00:00,France,France,FR,38.0,57.22,91.6,17.64,opendata.reseaux-energies.fr,False,
2023-11-26 06:00:00,France,France,FR,38.06,57.23,91.71,18.44,opendata.reseaux-energies.fr,False,
2023-11-26 07:00:00,France,France,FR,38.75,58.35,91.43,19.29,opendata.reseaux-energies.fr,False,
2023-11-26 08:00:00,France,France,FR,36.83,56.87,91.47,22.32,opendata.reseaux-energies.fr,False,
2023-11-26 09:00:00,France,France,FR,30.97,50.81,92.55,25.61,opendata.reseaux-energies.fr,False,
2023-11-26 10:00:00,France,France,FR,29.96,50.25,92.69,27.27,opendata.reseaux-energies.fr,False,
2023-11-26 11:00:00,France,France,FR,30.44,51.12,92.54,28.28,opendata.reseaux-energies.fr,False,
2023-11-26 12:00:00,France,France,FR,30.0,50.6,92.64,27.69,opendata.reseaux-energies.fr,False,
2023-11-26 13:00:00,France,France,FR,32.09,52.95,92.12,26.39,opendata.reseaux-energies.fr,False,
2023-11-26 14:00:00,France,France,FR,37.64,58.93,90.86,25.0,opendata.reseaux-energies.fr,False,
2023-11-26 15:00:00,France,France,FR,43.43,64.94,89.57,23.26,opendata.reseaux-energies.fr,False,
2023-11-26 16:00:00,France,France,FR,46.15,67.65,89.04,24.0,opendata.reseaux-energies.fr,False,
2023-11-26 17:00:00,France,France,FR,46.61,67.12,89.32,26.98,opendata.reseaux-energies.fr,False,
2023-11-26 18:00:00,France,France,FR,45.11,65.14,89.7,27.37,opendata.reseaux-energies.fr,False,
2023-11-26 19:00:00,France,France,FR,44.49,64.67,89.66,26.2,opendata.reseaux-energies.fr,False,
2023-11-26 20:00:00,France,France,FR,44.06,64.99,89.47,23.81,opendata.reseaux-energies.fr,False,
2023-11-26 21:00:00,France,France,FR,38.76,59.12,90.64,23.3,opendata.reseaux-energies.fr,False,
2023-11-26 22:00:00,France,France,FR,39.85,60.82,90.33,22.75,opendata.reseaux-energies.fr,False,
2023-11-26 23:00:00,France,France,FR,32.93,51.98,92.13,22.8,opendata.reseaux-energies.fr,False,
2023-11-27 00:00:00,France,France,FR,26.4,43.67,93.73,23.95,opendata.reseaux-energies.fr,False,
2023-11-27 01:00:00,France,France,FR,25.7,42.84,93.85,24.35,opendata.reseaux-energies.fr,False,
2023-11-27 02:00:00,France,France,FR,26.63,44.16,93.5,24.44,opendata.reseaux-energies.fr,False,
2023-11-27 03:00:00,France,France,FR,24.68,41.65,93.98,25.37,opendata.reseaux-energies.fr,False,
2023-11-27 04:00:00,France,France,FR,28.87,46.85,93.05,26.33,opendata.reseaux-energies.fr,False,
2023-11-27 05:00:00,France,France,FR,34.67,53.96,91.78,27.34,opendata.reseaux-energies.fr,False,
2023-11-27 06:00:00,France,France,FR,45.5,67.22,89.3,28.6,opendata.reseaux-energies.fr,False,
2023-11-27 07:00:00,France,France,FR,49.35,71.58,88.55,29.89,opendata.reseaux-energies.fr,False,
2023-11-27 08:00:00,France,France,FR,50.81,72.57,88.61,32.15,opendata.reseaux-energies.fr,False,
2023-11-27 09:00:00,France,France,FR,51.06,72.78,88.74,33.5,opendata.reseaux-energies.fr,False,
2023-11-27 10:00:00,France,France,FR,50.6,72.16,88.91,33.91,opendata.reseaux-energies.fr,False,
2023-11-27 11:00:00,France,France,FR,49.38,71.4,88.89,33.46,opendata.reseaux-energies.fr,False,
2023-11-27 12:00:00,France,France,FR,48.9,71.35,88.83,32.39,opendata.reseaux-energies.fr,False,
2023-11-27 13:00:00,France,France,FR,48.43,70.93,88.78,31.4,opendata.reseaux-energies.fr,False,
2023-11-27 14:00:00,France,France,FR,46.57,69.18,88.81,30.59,opendata.reseaux-energies.fr,False,
2023-11-27 15:00:00,France,France,FR,45.26,67.74,88.92,29.3,opendata.reseaux-energies.fr,False,
2023-11-27 16:00:00,France,France,FR,43.33,65.07,89.44,29.32,opendata.reseaux-energies.fr,False,
2023-11-27 17:00:00,France,France,FR,41.18,61.91,90.22,30.57,opendata.reseaux-energies.fr,False,
2023-11-27 18:00:00,France,France,FR,42.12,63.28,89.91,30.53,opendata.reseaux-energies.fr,False,
2023-11-27 19:00:00,France,France,FR,35.51,55.37,91.39,30.29,opendata.reseaux-energies.fr,False,
2023-11-27 20:00:00,France,France,FR,23.94,40.68,94.29,30.52,opendata.reseaux-energies.fr,False,
2023-11-27 21:00:00,France,France,FR,21.39,37.17,95.18,30.86,opendata.reseaux-energies.fr,False,
2023-11-27 22:00:00,France,France,FR,20.85,36.61,95.2,30.31,opendata.reseaux-energies.fr,False,
2023-11-27 23:00:00,France,France,FR,19.99,35.72,95.19,30.3,opendata.reseaux-energies.fr,False,
2023-11-28 00:00:00,France,France,FR,18.39,33.71,95.56,30.39,opendata.reseaux-energies.fr,False,
2023-11-28 01:00:00,France,France,FR,17.52,32.62,95.75,30.05,opendata.reseaux-energies.fr,False,
2023-11-28 02:00:00,France,France,FR,18.27,33.52,95.56,28.71,opendata.reseaux-energies.fr,False,
2023-11-28 03:00:00,France,France,FR,18.05,33.23,95.62,27.76,opendata.reseaux-energies.fr,False,
2023-11-28 04:00:00,France,France,FR,22.31,38.69,94.65,27.85,opendata.reseaux-energies.fr,False,
2023-11-28 05:00:00,France,France,FR,28.53,46.55,93.15,27.39,opendata.reseaux-energies.fr,False,
2023-11-28 06:00:00,France,France,FR,41.96,63.44,89.81,26.94,opendata.reseaux-energies.fr,False,
2023-11-28 07:00:00,France,France,FR,47.9,70.38,88.48,27.51,opendata.reseaux-energies.fr,False,
2023-11-28 08:00:00,France,France,FR,49.05,71.6,88.35,28.25,opendata.reseaux-energies.fr,False,
2023-11-28 09:00:00,France,France,FR,49.05,72.21,88.27,28.47,opendata.reseaux-energies.fr,False,
2023-11-28 10:00:00,France,France,FR,48.74,72.22,88.31,28.71,opendata.reseaux-energies.fr,False,
2023-11-28 11:00:00,France,France,FR,49.13,72.81,88.26,28.86,opendata.reseaux-energies.fr,False,
2023-11-28 12:00:00,France,France,FR,48.21,71.91,88.42,27.94,opendata.reseaux-energies.fr,False,
2023-11-28 13:00:00,France,France,FR,48.98,72.73,88.26,27.08,opendata.reseaux-energies.fr,False,
2023-11-28 14:00:00,France,France,FR,50.67,74.06,87.97,25.96,opendata.reseaux-energies.fr,False,
2023-11-28 15:00:00,France,France,FR,52.36,75.27,87.72,24.95,opendata.reseaux-energies.fr,False,
2023-11-28 16:00:00,France,France,FR,54.86,77.98,87.43,25.22,opendata.reseaux-energies.fr,False,
2023-11-28 17:00:00,France,France,FR,62.08,87.09,86.29,25.52,opendata.reseaux-energies.fr,False,
2023-11-28 18:00:00,France,France,FR,65.83,90.92,85.79,25.6,opendata.reseaux-energies.fr,False,
2023-11-28 19:00:00,France,France,FR,62.93,87.75,85.94,23.14,opendata.reseaux-energies.fr,False,
2023-11-28 20:00:00,France,France,FR,59.27,83.94,86.33,20.75,opendata.reseaux-energies.fr,False,
2023-11-28 21:00:00,France,France,FR,58.24,83.07,86.59,19.53,opendata.reseaux-energies.fr,False,
2023-11-28 22:00:00,France,France,FR,57.86,82.48,86.93,19.51,opendata.reseaux-energies.fr,False,
2023-11-28 23:00:00,France,France,FR,51.07,74.3,88.18,19.76,opendata.reseaux-energies.fr,False,
2023-11-29 00:00:00,France,France,FR,47.79,69.69,89.45,21.12,opendata.reseaux-energies.fr,False,
2023-11-29 01:00:00,France,France,FR,47.1,68.78,89.72,21.24,opendata.reseaux-energies.fr,False,
2023-11-29 02:00:00,France,France,FR,41.62,62.13,90.81,20.9,opendata.reseaux-energies.fr,False,
2023-11-29 03:00:00,France,France,FR,40.66,61.1,90.86,20.28,opendata.reseaux-energies.fr,False,
2023-11-29 04:00:00,France,France,FR,42.25,63.23,90.41,20.25,opendata.reseaux-energies.fr,False,
2023-11-29 05:00:00,France,France,FR,50.95,74.68,88.09,20.55,opendata.reseaux-energies.fr,False,
2023-11-29 06:00:00,France,France,FR,59.44,84.56,86.36,22.65,opendata.reseaux-energies.fr,False,
2023-11-29 07:00:00,France,France,FR,61.15,85.85,86.3,24.81,opendata.reseaux-energies.fr,False,
2023-11-29 08:00:00,France,France,FR,57.25,81.88,86.99,25.67,opendata.reseaux-energies.fr,False,
2023-11-29 09:00:00,France,France,FR,50.4,74.92,87.94,26.41,opendata.reseaux-energies.fr,False,
2023-11-29 10:00:00,France,France,FR,46.32,70.59,88.58,26.93,opendata.reseaux-energies.fr,False,
2023-11-29 11:00:00,France,France,FR,47.88,72.5,88.22,26.93,opendata.reseaux-energies.fr,False,
2023-11-29 12:00:00,France,France,FR,47.43,71.6,88.36,26.12,opendata.reseaux-energies.fr,False,
